clause_id,source_doc,domain,raw_text,word_count,pattern_label
C00170,oxford_plagiarism,academic,"At first it may seem very difficult to develop your own views, and you will probably find yourself paraphrasing the writings of others as you attempt to understand and assimilate their arguments",32,spacy_sentence
C00171,oxford_plagiarism,academic,However it is important that you learn to develop your own voice,12,spacy_sentence
C00172,oxford_plagiarism,academic,"You are not necessarily expected to become an original thinker, but you are expected to be an independent one - by learning to assess critically the work of others, weigh up differing arguments and draw your own conclusions",38,spacy_sentence
C00173,oxford_plagiarism,academic,You should avoid plagiarism because you aspire to produce work of the highest quality,14,spacy_sentence
C00174,oxford_plagiarism,academic,"Once you have grasped the principles of source use and citation, you should find it relatively straightforward to steer clear of plagiarism",22,spacy_sentence
C00175,oxford_plagiarism,academic,"Moreover, you will reap the additional benefits of improvements to both the lucidity and quality of your writing",18,spacy_sentence
C00176,oxford_plagiarism,academic,"It is important to appreciate that mastery of the techniques of academic writing is not merely a practical skill, but one that lends both credibility and authority to your work, and demonstrates your commitment to the principle of intellectual honesty in scholarship",42,spacy_sentence
C00177,oxford_plagiarism,academic,"Cases will be investigated and penalties may range from deduction of marks to expulsion from the University, depending on the seriousness of the occurrence",24,spacy_sentence
C00178,oxford_plagiarism,academic,"Even if plagiarism is inadvertent, it can result in a penalty",11,spacy_sentence
C00179,oxford_plagiarism,academic,The forms of plagiarism listed above are all potentially disciplinary offences in the context of formal assessment requirements,18,spacy_sentence
C00180,oxford_plagiarism,academic,"The regulations regarding conduct in examinations apply equally to the submission and assessment of a thesis, dissertation, essay, or other coursework not undertaken in formal examination conditions but which counts towards or constitutes the work for a degree or other academic award",42,spacy_sentence
C00181,oxford_plagiarism,academic,"Additionally, this includes the transfer and confirmation of status exercises undertaken by graduate students",14,spacy_sentence
C00182,oxford_plagiarism,academic,Cases of suspected plagiarism in assessed work are investigated under the disciplinary regulations concerning conduct in examinations,17,spacy_sentence
C00183,oxford_plagiarism,academic,Intentional plagiarism in this context means that you understood that you were breaching the regulations and did so intending to gain advantage in the examination,25,spacy_sentence
C00184,oxford_plagiarism,academic,"Reckless, in this context, means that you understood or could be expected to have understood (even if you did not specifically consider it) that your work might breach the regulations, but you took no action to avoid doing so",39,spacy_sentence
