clause_id,source_doc,domain,raw_text,word_count,pattern_label
C001567,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"""THE TRANSFER, PLEDGE OR ASSIGNMENT OF THE SHARES REPRESENTED BY THIS CERTIFICATE IS SUBJECT TO THE TERMS AND RESTRICTIONS CONTAINED IN A FRANCHISE AGREEMENT BETWEEN THE HOLDER OF THESE SHARES AND AIRSOPURE FRANCHISE GROUP, INC.""",35,paragraph
C001568,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You agree to comply with the restrictions on transfer of ownership of the corporation set forth in Section 12.02 below,20,numbered_clause
C001569,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will provide AIRSOPURE, prior to the opening of the Franchise, with copies of Your Articles of Incorporation, Bylaws and other governing documents, including all amendments thereto, and a copy of the resolutions by Your Board of Directors authorizing execution of this Agreement, certified by the Secretary of the corporation",50,numbered_clause
C001570,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You will provide AIRSOPURE with a current list of shareholders and will update such list from time to time as the list changes,23,numbered_clause
C001571,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Each shareholder of the corporation (if sole corporate purpose is the franchise), will execute a personal guarantee of Your performance under this Agreement and all amounts owed by You to AIRSOPURE in the form of attached Exhibit B",38,numbered_clause
C001572,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"The Parties recognize the importance of fully developing the market for Products in the Exclusive Territory, and a substantial part of the consideration for and inducement to AIRSOPURE to enter into this Agreement is Your agreement to devote Your best efforts to market, sell and support Products to customers located in Your Exclusive Territory",54,spacy_sentence
C001573,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You agree to concentrate Your marketing efforts to customers located in Your Territory, and You agree not to advertise the Products using media or publications whose primary coverage area is outside Your Exclusive Territory",34,spacy_sentence
C001574,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"R. You may relocate Your Center at Your sole expense, within Your Exclusive Territory, provided You give us written notification at least 30 days prior to relocation stating the reasons for such a move",34,paragraph
C001575,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will purchase from AIRSOPURE and AIRSOPURE will sell to You for resale or lease at the Center to customers in the Exclusive Territory an opening order of Products having an aggregate cost to You of from $5,000.00 to $10,000.00, by mutual agreement, based on market conditions. Such purchase must be consummated in its entirety before You open Your Center, unless AIRSOPURE agrees in writing to extend such time period",70,numbered_clause
C001576,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"After the opening order contemplated by the preceding Paragraph, You will from time to time place orders for Products with AIRSOPURE on the following basis",25,numbered_clause
C001577,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. All orders for Products shall be accompanied by payment, unless at AIRSOPURE's sole discretion, other payment terms are permitted",20,paragraph
C001578,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. All orders will be shipped freight collect unless freight is paid in advance by You,16,paragraph
C001579,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,C. You will pay the prices then prevailing at the time AIRSOPURE receives each order. Such prices are subject to change at any time by AIRSOPURE,26,paragraph
C001580,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,D. All merchandise will be shipped to You at the Center for resale to customers,15,paragraph
C001581,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You will sell Products only to end-user customers and not for resale,12,spacy_sentence
C001582,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will not sell or lease Products at any location other than within Your Exclusive Territory, engage in mail order sales of Products or supply Products to others for resale or lease at any other location",36,spacy_sentence
C001583,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. All orders for Products are subject to availability. In the event any Product is in short supply, AIRSOPURE shall have the right to allocate such Product on an equitable basis",31,paragraph
C001584,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. You will not modify the Products, and You will not offer or carry any products or services other than AIRSOPURE's Products and services specified by AIRSOPURE without written approval from AIRSOPURE",32,paragraph
C001585,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"G. Notwithstanding nationally advertised prices by AIRSOPURE, You may resell Products purchased under this Agreement at prices set by You",20,spacy_sentence
C001586,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"However, AIRSOPURE retains the right, to the extent permitted by law, to refuse to fill Your orders for Products if You fail to honor AIRSOPURE's suggested prices for the same Products sold by other franchise owners in Your region",39,spacy_sentence
C001587,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. AIRSOPURE is the owner of all right, title and interest in and to the Licensed Marks or has the right and license to use and grant a license to You to use the said Licensed Marks",37,paragraph
C001588,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. AIRSOPURE will take all steps reasonably necessary to preserve and protect the ownership and validity in and to the Licensed Marks,22,paragraph
C001589,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"With respect to Your licensed use of the Licensed Marks pursuant to this Agreement, You agree that",17,numbered_clause
C001590,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,A. You shall use only the Licensed Marks designated by AIRSOPURE and shall use them only in the manner authorized and permitted by AIRSOPURE,24,paragraph
C001591,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. You shall use the Licensed Marks only for the operation of the Franchise at the Authorized Location,18,paragraph
C001592,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"C. During the term of this Agreement, You shall identify Yourself as the owner of the Franchise in conjunction with any use of the Licensed Marks, including, but not limited to, on invoices, order forms, receipts, business cards, contracts and at such conspicuous locations on the Center's premises or in the field as AIRSOPURE may specify",56,spacy_sentence
C001593,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"The identification shall be in a form which specifies Your name, followed by the term ""Independent Franchise Owner"" or such other identification as shall be approved by AIRSOPURE",28,spacy_sentence
C001594,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"D. You shall not use the Licensed Marks to incur any obligation or indebtedness on behalf of AIRSOPURE, and You shall not represent that Your Center is owned, operated by or affiliated with AIRSOPURE other than as a franchisee",39,paragraph
C001595,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. You shall not use the Licensed Marks as part of Your corporate or other legal name, without the prior written consent of AIRSOPURE",24,paragraph
C001596,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. You shall file an assumed name registration, and shall execute any documents deemed necessary by AIRSOPURE to obtain protection for the Licensed Marks or to maintain their continued validity and enforceability",32,paragraph
C001597,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. As between the Parties hereto, AIRSOPURE, by its trademark License Agreement with Airsopure, Inc. is the licensor of all right, title and interest in and to the Licensed Marks and the goodwill associated with and symbolized by them",39,paragraph
C001598,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. You shall not directly or indirectly contest the validity of the ownership of the Licensed Marks,17,paragraph
C001599,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,C. Your use of the Licensed Marks pursuant to this Agreement does not give You any ownership interest or other interest in or to the Licensed Marks,27,paragraph
C001600,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"D. Any and all goodwill arising from Your use of the Licensed Marks in the Franchise under AIRSOPURE's system shall inure solely and exclusively to the benefit of AIRSOPURE, and upon expiration or termination of this Agreement and the Franchise herein granted, no monetary amount shall be assigned as attributable to any goodwill associated with Your use of the Licensed Marks",61,spacy_sentence
C001601,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. The right and license to use the Licensed Marks granted hereunder to You is nonexclusive, and AIRSOPURE may use and grant franchises to others to use the Licensed Marks in any manner except as expressly provided otherwise herein",39,paragraph
C001602,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. AIRSOPURE reserves the right to substitute different Licensed Marks for use in identifying the System and the businesses operating thereunder, and You agree to comply with AIRSOPURE's requirements relating thereto",31,paragraph
C001603,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You shall promptly notify AIRSOPURE of any unauthorized use of the Licensed Marks or marks confusingly similar thereto, any challenge to the validity of the Licensed Marks, or any challenge to AIRSOPURE's ownership of, or Your right to use, the Licensed Marks. You acknowledge that AIRSOPURE has the sole right to direct and control any administrative proceeding or litigation involving the Licensed Marks, including any settlement thereof. AIRSOPURE has the right, but not the obligation, to take action against uses by others that may constitute infringement of the Licensed Marks",90,numbered_clause
C001604,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Provided You have used the Licensed Marks in accordance with this Franchise Agreement and AIRSOPURE's Operations Manual, AIRSOPURE will defend You at AIRSOPURE's expense against any third Party claim, suit or demand involving the Licensed Marks and arising out of Your use thereof. In the event that You have not used the Licensed Marks in accordance with this Agreement, AIRSOPURE shall defend You, at Your expense, against such third Party claims, suits or demands",74,numbered_clause
C001605,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"In the event of any litigation or administrative proceeding relating to the Licensed Marks, You shall execute any and all documents and do all acts as may, in the opinion of AIRSOPURE, be necessary to carry out such defense or prosecution, including, but not limited to, becoming a nominal Party to any legal action. Except to the extent that such litigation is the result of Your use of the Proprietary Marks in a manner inconsistent with the terms of this Agreement, AIRSOPURE agrees to reimburse You for its out-of-pocket costs in performing such acts, except that You shall bear the salary costs of its employees, and AIRSOPURE shall bear the cost of any judgment or settlement",116,numbered_clause
C001606,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,AIRSOPURE shall provide You with one copy of AIRSOPURE's Operations Manual covering the proper operating and marketing techniques and the standards and specifications for operation of the Franchise. You agree to fully comply with the Operations Manual in its entirety as an essential aspect of Your obligations under this Agreement. Failure to so comply shall be treated as a breach of this Agreement,63,numbered_clause
